n;e;
000001;2,000000000000000
000002;2,250000000000000
000003;2,370370370370370
000004;2,441406250000000
000005;2,488320000000000
000006;2,521626371742114
000007;2,546499697040712
000008;2,565784513950348
000009;2,581174791713198
000010;2,593742460100002
000011;2,604199011897528
000012;2,613035290224676
000013;2,620600887885731
000014;2,627151556300868
000015;2,632878717727919
000016;2,637928497366600
000017;2,642414375183112
000018;2,646425821097687
000019;2,650034326640442
000020;2,653297705144421
000021;2,656263213926107
000022;2,658969858537783
000023;2,661450118638780
000024;2,663731258068599
000025;2,665836331487423
000026;2,667784966533749
000027;2,669593977812569
000028;2,671277853440843
000029;2,672849143980807
000030;2,674318775870302
000031;2,675696305914683
000032;2,676990129378182
000033;2,678207651253779
000034;2,679355428095767
000035;2,680439286153463
000036;2,681464420300859
000037;2,682435477308524
000038;2,683356626274577
000039;2,684231618467088
000040;2,685063838389967
000041;2,685856347537751
000042;2,686611922032575
000043;2,687333085118293
000044;2,688022135313309
000045;2,688681170884321
000046;2,689312111189783
000047;2,689916715350259
000048;2,690496598628922
000049;2,691053246842424
000050;2,691588029073605
000051;2,692102208915005
000052;2,692596954437169
000053;2,693073347047611
000054;2,693532389381856
000055;2,693975012347576
000056;2,694402081426359
000057;2,694814402322112
000058;2,695212726034569
000059;2,695597753424729
000060;2,695970139330219
000061;2,696330496282261
000062;2,696679397867848
000063;2,697017381776469
000064;2,697344952565100
000065;2,697662584171525
000066;2,697970722202414
000067;2,698269786018988
000068;2,698560170641395
000069;2,698842248489483
000070;2,699116370976174
000071;2,699382869968297
000072;2,699642059126632
000073;2,699894235137780
000074;2,700139678846833
000075;2,700378656300914
000076;2,700611419711090
000077;2,700838208340402
000078;2,701059249324071
000079;2,701274758428417
000080;2,701484940753335
000081;2,701689991383461
000082;2,701890095991987
000083;2,702085431401598
000084;2,702276166105464
000085;2,702462460752141
000086;2,702644468596756
000087;2,702822335921495
000088;2,702996202427783
000089;2,703166201602167
000090;2,703332461058186
000091;2,703495102855851
000092;2,703654243800401
000093;2,703809995722079
000094;2,703962465738426
000095;2,704111756499576
000096;2,704257966419120
000097;2,704401189890170
000098;2,704541517488729
000099;2,704679036164759
000100;2,704813829421529
000101;2,704945977485153
000102;2,705075557463490
000103;2,705202643496374
000104;2,705327306896802
000105;2,705449616284735
000106;2,705569637712807
000107;2,705687434785160
000108;2,705803068770404
000109;2,705916598707046
000110;2,706028081504763
000111;2,706137572039003
000112;2,706245123241448
000113;2,706350786184995
000114;2,706454610164760
000115;2,706556642774893
000116;2,706656929981181
000117;2,706755516190056
000118;2,706852444314375
000119;2,706947755835403
000120;2,707041490862241
000121;2,707133688188007
000122;2,707224385343372
000123;2,707313618647569
000124;2,707401423256769
000125;2,707487833210329
000126;2,707572881474759
000127;2,707656599985705
000128;2,707739019688020
000129;2,707820170573604
000130;2,707900081718107
000131;2,707978781315409
000132;2,708056296711110
000133;2,708132654433877
000134;2,708207880225724
000135;2,708281999071398
000136;2,708355035225475
000137;2,708427012239119
000138;2,708497952985264
000139;2,708567879683159
000140;2,708636813921133
000141;2,708704776679154
000142;2,708771788349973
000143;2,708837868759471
000144;2,708903037186278
000145;2,708967312380669
000146;2,709030712582306
000147;2,709093255537682
000148;2,709154958516511
000149;2,709215838327773
000150;2,709275911334856
000151;2,709335193470522
000152;2,709393700250437
000153;2,709451446787306
000154;2,709508447803536
000155;2,709564717643620
000156;2,709620270286838
000157;2,709675119357928
000158;2,709729278138970
000159;2,709782759579613
000160;2,709835576307801
000161;2,709887740639318
000162;2,709939264587893
000163;2,709990159873644
000164;2,710040437932754
000165;2,710090109925523
000166;2,710139186744923
000167;2,710187679024228
000168;2,710235597145272
000169;2,710282951245194
000170;2,710329751223863
000171;2,710376006751029
000172;2,710421727272683
000173;2,710466922017456
000174;2,710511600003001
000175;2,710555770041912
000176;2,710599440747487
000177;2,710642620539680
000178;2,710685317649634
000179;2,710727540126161
000180;2,710769295839405
000181;2,710810592487122
000182;2,710851437598224
000183;2,710891838538223
000184;2,710931802513101
000185;2,710971336573937
000186;2,711010447620847
000187;2,711049142407021
000188;2,711087427542622
000189;2,711125309498914
000190;2,711162794611165
000191;2,711199889082810
000192;2,711236598988659
000193;2,711272930278242
000194;2,711308888778774
000195;2,711344480198829
000196;2,711379710130677
000197;2,711414584053919
000198;2,711449107337693
000199;2,711483285243794
000200;2,711517122929293
000201;2,711550625449183
000202;2,711583797758510
000203;2,711616644715401
000204;2,711649171082950
000205;2,711681381531988
000206;2,711713280642862
000207;2,711744872907903
000208;2,711776162733255
000209;2,711807154441189
000210;2,711837852272210
000211;2,711868260386356
000212;2,711898382866058
000213;2,711928223716922
000214;2,711957786870147
000215;2,711987076184206
000216;2,712016095446273
000217;2,712044848374351
000218;2,712073338618006
000219;2,712101569760699
000220;2,712129545321086
000221;2,712157268754099
000222;2,712184743453040
000223;2,712211972750431
000224;2,712238959919464
000225;2,712265708175248
000226;2,712292220676571
000227;2,712318500526746
000228;2,712344550774379
000229;2,712370374415680
000230;2,712395974394607
000231;2,712421353604254
000232;2,712446514888285
000233;2,712471461041566
000234;2,712496194811332
000235;2,712520718898431
000236;2,712545035958176
000237;2,712569148600874
000238;2,712593059393382
000239;2,712616770859700
000240;2,712640285482008
000241;2,712663605701189
000242;2,712686733918401
000243;2,712709672494894
000244;2,712732423753480
000245;2,712754989979671
000246;2,712777373421371
000247;2,712799576290327
000248;2,712821600763190
000249;2,712843448981039
000250;2,712865123051466
000251;2,712886625048242
000252;2,712907957012498
000253;2,712929120953139
000254;2,712950118847578
000255;2,712970952642269
000256;2,712991624253442
000257;2,713012135567529
000258;2,713032488441812
